sep=,
session,mirrorFirst,ID,boxes,imistake,pred,prob,type,taskName,CR1,CR2,CR3,sex,major,math,economics,cuM,cuL,precisionL,precisionM,similarity,attnBoxL,attnBoxM,attnPayL,attnPayM,repeated,mirror,lottery,r_mirror,r_lottery,time_mirror,time_lottery,time_r_mirror,time_r_lottery,noiseL,noiseM,noise,elicitation,multiplier,treatment
0,FALSE,1786329554,100,TRUE,2.5,10,G,G10,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,0.5,0,0,33.3000000000002,20.900000000000027,NA,NA,0,0,0,MPL,1,student
0,FALSE,1786329554,100,TRUE,6.5,25,G,G25,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,4.5,0,0,27.100000000000115,51.700000000000465,NA,NA,0,0,0,MPL,1,student
0,FALSE,1786329554,100,TRUE,12.5,50,G,G50,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,0.5,0,0,36.900000000000254,7.39999999999999,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1786329554,100,TRUE,18.5,75,G,G75,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,14.5,0,0,41.200000000000315,54.500000000000504,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1786329554,100,TRUE,22.5,90,G,G90,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,19.5,0,0,37.20000000000026,26.70000000000011,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1786329554,100,TRUE,-2.5,10,L,L10,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-5.5,0,0,26.500000000000107,25.700000000000095,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1786329554,100,TRUE,-6.5,25,L,L25,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.5,-5.5,0,0,71.30000000000022,42.500000000000334,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1786329554,100,TRUE,-12.5,50,L,L50,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-10.5,0,0,25.40000000000009,13.599999999999968,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1786329554,100,TRUE,-18.5,75,L,L75,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-20.5,0,0,39.30000000000029,32.50000000000019,NA,NA,0,0,0,MPL,1,student
0,FALSE,1786329554,100,TRUE,-22.5,90,L,L90,4 days,$10,"$7,000",Female,Business/Economics,Two or more university-level courses,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-23.5,0,0,20.600000000000023,51.60000000000046,NA,NA,0,0,0,MPL,1,student
0,FALSE,1853395087,100,TRUE,0,50,A,A10,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,19,0,0,23.10000000000006,73.30000000000011,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,0,50,A,A15,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,29,0,0,91.59999999999907,50.90000000000045,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,2.5,10,G,G10,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,7.5,0,0,54.4000000000005,32.9000000000002,NA,NA,0,0,0,MPL,1,student
0,FALSE,1853395087,100,TRUE,6.5,25,G,G25,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,10.5,0,0,39.800000000000296,111.89999999999792,NA,NA,0,0,0,MPL,1,student
0,FALSE,1853395087,100,TRUE,12.5,50,G,G50,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.5,14.5,0,0,20.50000000000002,72.40000000000016,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,18.5,75,G,G75,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.5,14.5,0,0,57.300000000000544,25.500000000000092,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,22.5,90,G,G90,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,16.5,0,0,113.79999999999781,49.40000000000043,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,-2.5,10,L,L10,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-5.5,0,0,36.300000000000246,37.600000000000264,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,-6.5,25,L,L25,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-7.5,-10.5,0,0,27.100000000000115,76.49999999999993,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,-12.5,50,L,L50,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-13.5,0,0,21.00000000000003,102.89999999999843,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1853395087,100,TRUE,-18.5,75,L,L75,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-15.5,0,0,31.500000000000178,55.10000000000051,NA,NA,0,0,0,MPL,1,student
0,FALSE,1853395087,100,TRUE,-22.5,90,L,L90,4 days,20,"$7,000",Male,Mathematics,Single university-level course,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-17.5,0,0,66.20000000000051,58.50000000000056,NA,NA,0,0,0,MPL,1,student
0,TRUE,1891933594,100,TRUE,0,50,A,A10,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,15,0,0,56.80000000000054,40.2000000000003,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,0,50,A,A15,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,39,0,0,34.50000000000022,45.20000000000037,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,2.5,10,G,G10,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.5,1.5,0,0,84.99999999999945,34.60000000000022,NA,NA,0,0,0,MPL,1,student
0,TRUE,1891933594,100,TRUE,6.5,25,G,G25,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.5,4.5,0,0,30.400000000000162,11.399999999999975,NA,NA,0,0,0,MPL,1,student
0,TRUE,1891933594,100,TRUE,12.5,50,G,G50,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,9.5,0,0,68.70000000000037,28.500000000000135,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,18.5,75,G,G75,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,9.5,0,0,27.800000000000125,40.400000000000304,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,22.5,90,G,G90,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.5,19.5,0,0,48.900000000000425,24.800000000000082,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,-2.5,10,L,L10,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-15.5,-5.5,0,0,51.700000000000465,28.20000000000013,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,-6.5,25,L,L25,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-5.5,-5.5,0,0,43.900000000000354,87.89999999999928,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,-12.5,50,L,L50,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-10.5,-10.5,0,0,37.90000000000027,16.99999999999997,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1891933594,100,TRUE,-18.5,75,L,L75,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-10.5,-20.5,0,0,67.30000000000045,14.799999999999963,NA,NA,0,0,0,MPL,1,student
0,TRUE,1891933594,100,TRUE,-22.5,90,L,L90,"<6 days , I assume 4-5 days",10,25% profit,Female,Government,High school,Single university-level course,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-25.5,0,0,64.10000000000063,24.60000000000008,NA,NA,0,0,0,MPL,1,student
0,TRUE,1903130863,100,TRUE,0,50,A,A10,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,0,0,60.900000000000595,30.600000000000165,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,0,50,A,A15,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,0,0,125.59999999999714,47.90000000000041,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,2.5,10,G,G10,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,2.5,0,0,38.50000000000028,31.500000000000178,NA,NA,0,0,0,MPL,1,student
0,TRUE,1903130863,100,TRUE,6.5,25,G,G25,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,6.5,0,0,119.2999999999975,18.599999999999994,NA,NA,0,0,0,MPL,1,student
0,TRUE,1903130863,100,TRUE,12.5,50,G,G50,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,12.5,0,0,36.00000000000024,63.700000000000635,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,18.5,75,G,G75,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,18.5,0,0,37.600000000000264,70.0000000000003,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,22.5,90,G,G90,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,22.5,0,0,84.99999999999945,51.000000000000455,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,-2.5,10,L,L10,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-2.5,0,0,37.50000000000026,116.79999999999764,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,-6.5,25,L,L25,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.5,-6.5,0,0,24.400000000000077,12.89999999999997,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,-12.5,50,L,L50,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-12.5,0,0,41.70000000000032,17.899999999999984,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1903130863,100,TRUE,-18.5,75,L,L75,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-18.5,0,0,75.00000000000001,62.40000000000062,NA,NA,0,0,0,MPL,1,student
0,TRUE,1903130863,100,TRUE,-22.5,90,L,L90,4 days. I'm bad at these simple short story arithmetic questions. I've lost my touch. I'm pretty sure I'm right though.,20,$7000,Male,Science/Engineering,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-22.5,0,0,52.500000000000476,38.70000000000028,NA,NA,0,0,0,MPL,1,student
0,FALSE,1911939359,100,TRUE,0,50,A,A10,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,29,0,0,49.10000000000043,64.90000000000059,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,0,50,A,A15,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,35,0,0,38.10000000000027,25.000000000000085,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,2.5,10,G,G10,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,45.00000000000037,14.899999999999963,NA,NA,0,0,0,MPL,1,student
0,FALSE,1911939359,100,TRUE,6.5,25,G,G25,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,4.5,0,0,65.20000000000057,18.39999999999999,NA,NA,0,0,0,MPL,1,student
0,FALSE,1911939359,100,TRUE,12.5,50,G,G50,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.5,9.5,0,0,22.800000000000054,31.800000000000182,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,18.5,75,G,G75,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.5,9.5,0,0,74.80000000000003,40.90000000000031,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,22.5,90,G,G90,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25.5,19.5,0,0,58.30000000000056,31.900000000000183,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,-2.5,10,L,L10,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-5.5,-10.5,0,0,66.70000000000049,38.00000000000027,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,-6.5,25,L,L25,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-10.5,-15.5,0,0,84.79999999999946,45.90000000000038,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,-12.5,50,L,L50,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-16.5,-10.5,0,0,40.60000000000031,27.800000000000125,NA,NA,0,0,0,MPL,-1,student
0,FALSE,1911939359,100,TRUE,-18.5,75,L,L75,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-17.5,-20.5,0,0,47.90000000000041,56.600000000000534,NA,NA,0,0,0,MPL,1,student
0,FALSE,1911939359,100,TRUE,-22.5,90,L,L90,9 days,20,7000,Female,Mathematics,Two or more university-level courses,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.5,-20.5,0,0,114.39999999999777,24.100000000000072,NA,NA,0,0,0,MPL,1,student
0,TRUE,1978631921,100,TRUE,0,50,A,A10,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,27,0,0,75.00000000000001,41.800000000000324,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,0,50,A,A15,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51,51,0,0,35.500000000000234,21.20000000000003,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,2.5,10,G,G10,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,0.5,0,0,34.200000000000216,16.29999999999996,NA,NA,0,0,0,MPL,1,student
0,TRUE,1978631921,100,TRUE,6.5,25,G,G25,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,9.5,0,0,24.100000000000072,24.400000000000077,NA,NA,0,0,0,MPL,1,student
0,TRUE,1978631921,100,TRUE,12.5,50,G,G50,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.5,9.5,0,0,23.90000000000007,31.60000000000018,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,18.5,75,G,G75,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,25.5,0,0,42.30000000000033,15.79999999999996,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,22.5,90,G,G90,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25.5,25.5,0,0,31.900000000000183,20.50000000000002,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,-2.5,10,L,L10,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-10.5,-10.5,0,0,19.200000000000003,60.60000000000059,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,-6.5,25,L,L25,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-19.5,0,0,87.39999999999931,28.700000000000138,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,-12.5,50,L,L50,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-20.5,0,0,34.800000000000225,17.49999999999998,NA,NA,0,0,0,MPL,-1,student
0,TRUE,1978631921,100,TRUE,-18.5,75,L,L75,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-25.5,0,0,68.90000000000036,20.100000000000016,NA,NA,0,0,0,MPL,1,student
0,TRUE,1978631921,100,TRUE,-22.5,90,L,L90,72/18,0,"7,000",Female,History,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.5,-24.5,0,0,53.00000000000048,27.40000000000012,NA,NA,0,0,0,MPL,1,student
0,TRUE,2167559234,100,TRUE,0,50,A,A10,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,0,0,33.2000000000002,40.1000000000003,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,0,50,A,A15,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,0,0,32.50000000000019,49.20000000000043,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,2.5,10,G,G10,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,2.5,0,0,19.60000000000001,61.90000000000061,NA,NA,0,0,0,MPL,1,student
0,TRUE,2167559234,100,TRUE,6.5,25,G,G25,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,6.5,0,0,62.200000000000614,9.89999999999998,NA,NA,0,0,0,MPL,1,student
0,TRUE,2167559234,100,TRUE,12.5,50,G,G50,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,12.5,0,0,94.5999999999989,50.20000000000044,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,18.5,75,G,G75,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.5,18.5,0,0,109.49999999999805,46.9000000000004,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,22.5,90,G,G90,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,22.5,0,0,69.50000000000033,27.100000000000115,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,-2.5,10,L,L10,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.5,-2.5,0,0,68.50000000000038,44.90000000000037,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,-6.5,25,L,L25,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-6.5,-12.5,0,0,57.90000000000055,53.00000000000048,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,-12.5,50,L,L50,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12.5,-12.5,0,0,14.699999999999964,17.399999999999977,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2167559234,100,TRUE,-18.5,75,L,L75,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-18.5,-18.5,0,0,63.80000000000064,26.500000000000107,NA,NA,0,0,0,MPL,1,student
0,TRUE,2167559234,100,TRUE,-22.5,90,L,L90,4,-10,$7000,Male,Science/Engineering,Single university-level course,Two or more university-level courses,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-22.5,-22.5,0,0,53.800000000000495,71.20000000000023,NA,NA,0,0,0,MPL,1,student
0,TRUE,2198139007,100,TRUE,0,50,A,A10,4,20,7000,Female,Science/Engineering,Single university-level course,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,11,0,0,79.89999999999974,71.8000000000002,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2198139007,100,TRUE,0,50,A,A15,4,20,7000,Female,Science/Engineering,Single university-level course,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,0,0,113.39999999999783,78.7999999999998,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2198139007,100,TRUE,2.5,10,G,G10,4,20,7000,Female,Science/Engineering,Single university-level course,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.5,7.5,0,0,99.59999999999862,25.200000000000088,NA,NA,0,0,0,MPL,1,student
0,TRUE,2198139007,100,TRUE,6.5,25,G,G25,4,20,7000,Female,Science/Engineering,Single university-level course,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.5,6.5,0,0,23.800000000000068,23.20000000000006,NA,NA,0,0,0,MPL,1,student
0,TRUE,2198139007,100,TRUE,12.5,50,G,G50,4,20,7000,Female,Science/Engineering,Single university-level course,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,14.5,0,0,48.50000000000042,18.099999999999987,NA,NA,0,0,0,MPL,-1,student
0,TRUE,2198139007,100,TRUE,18.5,75,G,G75,4,20,7000,Female,Science/Engineering,Single university-level course,High school,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.5,8.5,0,0,49.50000000000043,23.400000000000063,NA,NA,0,0,0,MPL,-1,student
